,duration,id,sentences,timestamps
2,79.9,v_46ac33Z6V4E, man sart cleaning he snow from the driver's window and the back window.,"[40.35, 79.9]"
0,140.85,v_yrGietojx78,A man in a white shirt is holding a tool in his hand.,"[0, 131.7]"
1,140.85,v_yrGietojx78, He starts chopping weeds down in a field.,"[38.73, 131.7]"
2,140.85,v_yrGietojx78, He stops and puts the tool against a fence.,"[131.7, 140.85]"
0,175.15,v_XzNMQl0EdEo,"A lone man in a room with a green screen backdrop performs a break dancing move on a patch of hardwood floors, using his back to spin.","[0, 10.51]"
1,175.15,v_XzNMQl0EdEo,  The man stops dancing and stands in front of the camera talking to it before demonstrating basic break dance moves including using the hands and knees to perform spins from the floor.,"[10.51, 98.96]"
2,175.15,v_XzNMQl0EdEo,  The man continues to demonstrate break dance moves and talk to the camera until he gives a peace sign to the camera and the screen fades to a marketing graphic.,"[98.08, 171.65]"
0,229.86,v_o1WPnnvs00I,A man is playing a flute in front of a microphone.,"[0, 16.09]"
1,229.86,v_o1WPnnvs00I, A few other men are shown playing guitars as they sit.,"[18.39, 83.9]"
2,229.86,v_o1WPnnvs00I," The group plays for the audience, occasionally zooming in on individuals.","[86.2, 168.94]"
3,229.86,v_o1WPnnvs00I, One man is playing drums while the others are on flute and guitar.,"[172.39, 211.47]"
4,229.86,v_o1WPnnvs00I," The lights move fluidly as they crescendo, and they screen goes black.","[212.62, 229.86]"
0,115.89,v_YJcjkeVD0qk,A close up of food is laid out on the table and leads into a man taking puffs out of a hookah pipe.,"[2.32, 60.26]"
1,115.89,v_YJcjkeVD0qk, The man blows smoke rings as well as several other drinks while speaking to the camera and moving to various spots in the house.,"[52.73, 108.94]"
0,36.22,v_58he7Xcwfws,A weightlifter prepares for his first lift.,"[0, 4.71]"
1,36.22,v_58he7Xcwfws, Friends are watching and one films.,"[0, 36.22]"
2,36.22,v_58he7Xcwfws,  He squats and he lifts the bar.,"[4.71, 14.31]"
3,36.22,v_58he7Xcwfws,"  He holds it for a moment, then drops it.","[14.31, 18.47]"
4,36.22,v_58he7Xcwfws,  He starts all over again and completes a second lift.,"[18.47, 36.22]"
0,26.29,v_1P_y_DLlg-E,A lady stands in a yard holding a leaf blower before stepping over the cord.,"[0, 4.07]"
1,26.29,v_1P_y_DLlg-E, The lady blows the leafs as she walks around the yard.,"[4.21, 13.01]"
2,26.29,v_1P_y_DLlg-E, The lady points the tool at the camera and laugh.,"[13.14, 16.17]"
3,26.29,v_1P_y_DLlg-E, The lady continues to blow the leaves.,"[16.3, 26.29]"
0,58.31,v_8W-x068F4tE,An athletic man is seen standing before a beam and begins performing a gymnastics routine.,"[0, 34.69]"
1,58.31,v_8W-x068F4tE, He swings himself around and around performing flips and tricks and ends by kissing the crowd and walking away.,"[30.03, 58.31]"
0,80.74,v_afrMWrFkgDg,We see a girl kick and sit down.,"[0, 6.86]"
1,80.74,v_afrMWrFkgDg, A boy joins her and they eat ice cream.,"[10.09, 68.63]"
2,80.74,v_afrMWrFkgDg, The boy puts his cone in front of the camera.,"[29.47, 45.21]"
3,80.74,v_afrMWrFkgDg, The boy licks his ice cream wildly.,"[60.15, 66.2]"
4,80.74,v_afrMWrFkgDg, A boy throws something at the boy with ice cream.,"[74.68, 76.7]"
0,147.17000000000002,v_nmUJ2GfVkKY,An athlete performs a long jump at a professional sports event as onlookers watch and clap.,"[0, 133.92]"
1,147.17000000000002,v_nmUJ2GfVkKY,  A man in an athletic outfit and a paper number pinned to his chest paces on a sports field.,"[5.15, 18.4]"
2,147.17000000000002,v_nmUJ2GfVkKY,  The man runs a distance and performs a long jump.,"[19.87, 35.32]"
3,147.17000000000002,v_nmUJ2GfVkKY,  The man smiles and paces after the long jump as a British flag waves in the background and a template of his score goes across the screen along with slow motion re-inactments.,"[33.85, 134.66]"
4,147.17000000000002,v_nmUJ2GfVkKY,  The man takes his shoes off while sitting on a bench.,"[134.66, 145.7]"
0,69.45,v_ni6VySdH0XY,A person is sharpening a knife behind a table.,"[0, 13.54]"
1,69.45,v_ni6VySdH0XY, People are standing in front of the table watching.,"[17.71, 45.84]"
2,69.45,v_ni6VySdH0XY, He picks up the knife sharpener and uses it to sharpen the knife.,"[55.56, 69.45]"
0,71.91,v_jQU4NYJzxco,There are two children standing at a double stainless steel sink in a residential home.,"[0, 71.91]"
1,71.91,v_jQU4NYJzxco,The taller child moves dishes from the right side of the sink to the left side of the sink one by one while the smaller child holds onto an orange bottle brush and doesn't move any dishes.,"[0, 66.88]"
2,71.91,v_jQU4NYJzxco, Both of the children turn to the camera behind them and the older gives a big smile while the little one gives a very small smile.,"[66.88, 71.91]"
0,43.26,v_Lr-FutvMXoA,A person is pole volting over a beam followed by several more clips of people jumping.,"[1.08, 27.25]"
1,43.26,v_Lr-FutvMXoA, More people are shown using the bar to pole volt over a beam.,"[11.46, 40.45]"
0,217.8,v_c0Hix_5Vm8I,A vans off the wall ad is shown.,"[0, 10.89]"
1,217.8,v_c0Hix_5Vm8I, Multiple pictures flash across the screen.,"[17.42, 79.5]"
2,217.8,v_c0Hix_5Vm8I, Men are shown drinking wine before performing numerous tricks on ski boards.,"[81.68, 162.26]"
3,217.8,v_c0Hix_5Vm8I, Images of them in the air performing tricks and jumping are shown.,"[165.53, 217.8]"
0,229.73,v_x_luDzL03vw,We see a dark opening screen.,"[0, 8.04]"
1,229.73,v_x_luDzL03vw, We then see two men practicing martial arts.,"[8.04, 229.73]"
2,229.73,v_x_luDzL03vw, The old man pushed the young to the ground.,"[20.68, 26.42]"
3,229.73,v_x_luDzL03vw, The older man flips the young one over.,"[37.91, 42.5]"
4,229.73,v_x_luDzL03vw, The old man pushes him forward.,"[62.03, 66.62]"
5,229.73,v_x_luDzL03vw," The young grabs the older head, and older pushes him down.","[89.59, 94.19]"
6,229.73,v_x_luDzL03vw, Man in green is pushed across mat.,"[110.27, 114.86]"
7,229.73,v_x_luDzL03vw, Old man flip man in green.,"[143.58, 149.32]"
8,229.73,v_x_luDzL03vw, The Man in white is flipped.,"[151.62, 156.22]"
9,229.73,v_x_luDzL03vw, Older man pushes green man to ground.,"[195.27, 204.46]"
10,229.73,v_x_luDzL03vw, Older man rolls man in green.,"[222.84, 225.13]"
0,153.42000000000002,v_kUwCHpiuCuA,A bicycle  elliptical machine is sitting in living room by a couch.,"[0, 21.48]"
1,153.42000000000002,v_kUwCHpiuCuA,A dog appears on the couch and suddenly a person sits on the machine and turns it on.,"[21.48, 56.76]"
2,153.42000000000002,v_kUwCHpiuCuA,"Once the machine is on,it begins to flash 30 minutes several times and the person begins to exercise on the machine pushing the bars back and forth.","[56, 153.42]"
0,160.05,v_G-xh30e4s8E,A man sits in a room in front of a flag.,"[0, 160.04]"
1,160.05,v_G-xh30e4s8E, He is playing a black wind instrument.,"[17.6, 160.04]"
2,160.05,v_G-xh30e4s8E, His fingers position over the holes.,"[31.21, 160.04]"
3,160.05,v_G-xh30e4s8E, He is wearing sunglasses as he plays.,"[38.41, 160.04]"
0,53.96,v_6AwS8vWMwSA,We see a man and a woman playing competitive rock paper scissors cut with scenes of the crowd.,"[0, 41.28]"
1,53.96,v_6AwS8vWMwSA, We see a man with a mustache clapping.,"[33.73, 34.54]"
2,53.96,v_6AwS8vWMwSA, The lady wins and the man in the suit raises her hand.,"[43.44, 46.95]"
3,53.96,v_6AwS8vWMwSA, The man and the woman shake each others hands.,"[46.95, 48.3]"
4,53.96,v_6AwS8vWMwSA, The man in the game shakes his head as he turns around.,"[49.65, 53.96]"
0,226.35,v_4KqjBUpLQk8,Several men are shown at different rodeos riding horses and capturing the calf attached to the string.,"[0, 55.46]"
1,226.35,v_4KqjBUpLQk8,"As more locations are shown,more animals are captured and more people are shown watching the actions taking place.","[55.46, 226.35]"
0,187.34,v_PntiXZ692xM,We see a magazine on a black background.,"[0, 3.75]"
1,187.34,v_PntiXZ692xM, People begin running on country roads in a marathon.,"[3.75, 162.05]"
2,187.34,v_PntiXZ692xM, We see them get drinks at a table.,"[38.4, 43.09]"
3,187.34,v_PntiXZ692xM, A man is running and holding a camera facing himself.,"[72.13, 87.11]"
4,187.34,v_PntiXZ692xM, The man who is running is seen again.,"[116.15, 127.39]"
5,187.34,v_PntiXZ692xM, We see a person point at a lake.,"[133.01, 137.69]"
6,187.34,v_PntiXZ692xM, We cross the finish line.,"[157.36, 168.61]"
7,187.34,v_PntiXZ692xM, A man is in a lake cooling off.,"[167.67, 184.53]"
8,187.34,v_PntiXZ692xM, We see the ending screen.,"[184.53, 187.34]"
0,156.88,v_rHUCx_JqNk4,a woman with pink hair is posing for the camera.,"[0, 20.39]"
1,156.88,v_rHUCx_JqNk4, She brushes out her hair with her hands before separating it into sections.,"[23.53, 94.13]"
2,156.88,v_rHUCx_JqNk4, She then braids the hair down the side of her head.,"[100.4, 156.88]"
0,105.65,v_fNPEa0Sd4hM,Olympic triple jumps are shown in a stadium.,"[8.45, 82.94]"
1,105.65,v_fNPEa0Sd4hM,  The first person in yellow goes over 17 meters.,"[11.62, 30.11]"
2,105.65,v_fNPEa0Sd4hM,  The second person does about the same as does the third person.,"[32.22, 105.65]"
0,60.16,v_cDV1vDdAT1w,Several people are seen riding around on surf board with kites on the top.,"[0, 19.55]"
1,60.16,v_cDV1vDdAT1w, They continue riding around and a small child is seen up close.,"[43.32, 56.25]"
2,60.16,v_cDV1vDdAT1w, More shots are shown of them riding around one another and riding along the water.,"[18.35, 56.25]"
0,146.89,v_WDvsx_q2h-4,A man is standing outside holding a violin.,"[15.42, 22.03]"
1,146.89,v_WDvsx_q2h-4, He begins to play the violin.,"[22.77, 130.73]"
2,146.89,v_WDvsx_q2h-4, He stops and sets the violin to his side.,"[131.47, 146.89]"
0,193.25,v_2vOBrR0jKgY,A boy is talking in front of a camera in his room.,"[0, 17.39]"
1,193.25,v_2vOBrR0jKgY," He smokes a cigarette, then blows the smoke from his mouth.","[18.36, 145.9]"
2,193.25,v_2vOBrR0jKgY, He begins making rings as he blows the smoke.,"[146.87, 193.25]"
0,98.85,v_KcgpoXEh44M,Two women are in a room standing behind a table and one holds up a teddy bear.,"[0, 30.64]"
1,98.85,v_KcgpoXEh44M,"The two the help each other,and begin by taking out a roll of wrapping paper.","[30.15, 58.32]"
2,98.85,v_KcgpoXEh44M,"After,the young girl begins to cut,fold, and tape the paper and places the bear inside.","[58.81, 82.04]"
3,98.85,v_KcgpoXEh44M,"Finally,the task is complete and she holds the finished product up on the table.","[82.04, 98.85]"
0,159.15,v_xZEl3yh0Cos,A man wearing sunglasses is talking to the camera.,"[0, 13.53]"
1,159.15,v_xZEl3yh0Cos," He displays how to cut the strings on the front of a bike, and remove part of the tire.","[18.3, 56.5]"
2,159.15,v_xZEl3yh0Cos," He replaces the part, explaining how the process is done as he goes.","[58.89, 135.28]"
3,159.15,v_xZEl3yh0Cos, He then speaks to the camera further.,"[135.28, 159.15]"
0,117.62,v_kC1DyxcRHBg,There's a person wearing pink gloves doing a tutorial on how to clean a white kitchen sink.,"[0, 117.62]"
1,117.62,v_kC1DyxcRHBg, The person sprays some white cleaning powder in the sink and then sprays some Clorox bleach on it.,"[3.53, 17.64]"
2,117.62,v_kC1DyxcRHBg, Then takes a pink scrub and begins scrubbing the sink in back and forth motion.,"[15.88, 71.16]"
3,117.62,v_kC1DyxcRHBg," The person makes sure that all the sides of the sink are cleaned, including the drain.","[49.99, 74.69]"
4,117.62,v_kC1DyxcRHBg, Then she starts the tap to wash off the powder and bleach.,"[69.99, 94.69]"
5,117.62,v_kC1DyxcRHBg, She then uses a paper towel to wipe off the water and clean off any residual powder from the sink.,"[92.92, 117.62]"
0,201.17000000000002,v_lMYtmGRAn8k,A boy is standing next to a playground jumping rope.,"[0, 53.31]"
1,201.17000000000002,v_lMYtmGRAn8k, A person is jumping rope on a white mat.,"[53.31, 111.65]"
2,201.17000000000002,v_lMYtmGRAn8k, A man is kneeling down on the ground in front of a red table.,"[111.65, 146.86]"
3,201.17000000000002,v_lMYtmGRAn8k, He gets up and starts jumping rope.,"[147.86, 197.15]"
0,149.97,v__0IkiqDouX8,A camera pans around a large body of water followed by people swimming in the water.,"[0, 39.74]"
1,149.97,v__0IkiqDouX8, Clips are shown of people surfing as well as swimming in the water and smiling to the camera.,"[34.49, 100.48]"
2,149.97,v__0IkiqDouX8, More clips are shown of people close up moving along the water.,"[83.98, 145.47]"
0,97.2,v_i9g2MGNUVQI,A woman is seen speaking to the camera and leads into the news interviewing a man.,"[1.46, 51.52]"
1,97.2,v_i9g2MGNUVQI, Several shots are then shown of two bulls fighting other while others watch and speak to the camera.,"[44.23, 94.77]"
0,81.34,v_h0p_7Q2Bucc,A man appears treading water as he is waiting to get out of the water and walk up a set of stairs.,"[0, 23.59]"
1,81.34,v_h0p_7Q2Bucc,He finally gets off the stairs and joins the others who are on the wooden diving board.,"[22.78, 50.43]"
2,81.34,v_h0p_7Q2Bucc,"First,a set of three girls jump off before he does and creates a large commotion of waves.","[50.43, 81.34]"
0,23.85,v_5I5xXW25OXs,Two men getting ready for a contest by doing paper scissors rocks to see who goes first.,"[0, 4.05]"
1,23.85,v_5I5xXW25OXs, The men cross their arms and began drinking the liquids during the contest.,"[4.53, 23.85]"
0,31.65,v_nwznKOuZM7w,Two people are seen moving around a kitchen quickly performing various tasks and sitting down.,"[0, 15.51]"
1,31.65,v_nwznKOuZM7w, They then wax down a ski in the kitchen while continuing to move around.,"[11.39, 31.65]"
0,43.07,v_hW25ecQ1GUc,A close up of a chair is seen followed by a woman walking into frame.,"[0.65, 11.2]"
1,43.07,v_hW25ecQ1GUc, The woman sits in the chair and begins putting a pair of shoes on.,"[13.57, 31.66]"
2,43.07,v_hW25ecQ1GUc, She puts both on and stands up to move her feet around.,"[31.23, 42.21]"
0,47.09,v_ycYPyXN0CPg,A person is seen wearing a mask over their face and holding a hose in their hand.,"[0, 14.83]"
1,47.09,v_ycYPyXN0CPg, The person then begins spraying down the fence with the hose.,"[13.42, 35.08]"
2,47.09,v_ycYPyXN0CPg, The person continuously sprays along the fence while the camera captures it's movements.,"[32.49, 46.38]"
0,109.57,v_K2l7ops-tno,A man is placing tiles on the floor.,"[0, 7.67]"
1,109.57,v_K2l7ops-tno," A woman appears, removing tiles from a box and talking about them.","[14.24, 31.77]"
2,109.57,v_K2l7ops-tno," The woman kneels onto the ground, cutting and applying tiles.","[35.61, 81.08]"
3,109.57,v_K2l7ops-tno," A man rolls a pressure roller over the finished floor before the woman returns, speaking about the finished product.","[82.72, 109.57]"
0,72.49,v_BC0cgv8YgTg,A cartoon network show is played.,"[0, 68.51]"
1,72.49,v_BC0cgv8YgTg,  A blue character chops a block but fails several times.,"[32.98, 68.51]"
0,77.14,v_QBJelFFVJu0,The harmonica is held up and shown.,"[0, 2.31]"
1,77.14,v_QBJelFFVJu0, A person holds a harmonica between his hands a plays a song.,"[4.63, 74.82]"
2,77.14,v_QBJelFFVJu0, The person finishes the song and holds up the harmonica.,"[74.44, 77.14]"
0,63.11,v_HGy8UgabFMw,"A man in blue shirt and jeans is wearing black gloves and trimming the hedge with an orange trimming machine, doing the side first then the front and then the other side.","[0, 18.93]"
1,63.11,v_HGy8UgabFMw," He climbed the blue-green ladder to trim the top of the hedge, he moved the ladder to do the middle top of the hedge.","[14.2, 37.55]"
2,63.11,v_HGy8UgabFMw," The man trimmed the round low bush, used the ladder to trim the top of the round hedge.","[31.87, 63.11]"
0,183.65,v_IhuwmiSPx0w,A group of cheerleaders perform on stage while people watch.,"[0, 27.55]"
1,183.65,v_IhuwmiSPx0w," Then, the cheerleaders make a tower and then jump, then they do cartwheels.","[28.47, 88.15]"
2,183.65,v_IhuwmiSPx0w, Two cheerleaders get up in a tower and then flips and fall on the arms of people.,"[88.15, 128.55]"
3,183.65,v_IhuwmiSPx0w, The girls do again a tower and then spin and jump.,"[128.55, 176.3]"
4,183.65,v_IhuwmiSPx0w," The cheerleaders raise the girls up and then flip down, then they continue performing.","[177.22, 183.65]"
0,165.0,v_eC4l8AuAmKw,A large group of people are dancing in pairs on a dance floor.,"[0, 165]"
1,165.0,v_eC4l8AuAmKw, People watch from tables all around the dance floor.,"[0, 164.18]"
2,165.0,v_eC4l8AuAmKw, A man with a microphone stands on the dance floor.,"[2.48, 165]"
0,87.89,v_P_b6_k2ocYw,A woman in a hat and a vest stands buy a cart.,"[0, 87.89]"
1,87.89,v_P_b6_k2ocYw, She is crocheting something black and white.,"[2.64, 87.89]"
2,87.89,v_P_b6_k2ocYw, A car drives by the cart.,"[50.54, 57.57]"
3,87.89,v_P_b6_k2ocYw, Another person reaches into the car.,"[75.58, 87.89]"
0,138.39,v_lO2Y1vkpyNc,A man is seen hosting a news segment that leads into a player standing on a field.,"[2.77, 45.67]"
1,138.39,v_lO2Y1vkpyNc, A person hits a ball and teammates cheer followed by more people playing the game.,"[43.59, 105.18]"
2,138.39,v_lO2Y1vkpyNc, The sport continues on with people throwing balls an hitting them as well as teammates cheering and the host finishes speaking.,"[79.57, 136.32]"
0,199.62,v_S4GiCywMi38,A man demonstrates how to apply make up to a face by applying make up to his own face in the camera.,"[2, 199.62]"
1,199.62,v_S4GiCywMi38,"  A man talks to the camera, close up, while standing in front of a mirror.","[9.98, 25.95]"
2,199.62,v_S4GiCywMi38,  The man begins to put on makeup blush using a brush and brushing across the apples of his cheeks.,"[38.93, 85.84]"
3,199.62,v_S4GiCywMi38,  The man then runs a crayon like makeup tool across his cheeks before returning to apply blush to his cheeks and forehead.,"[78.85, 126.76]"
4,199.62,v_S4GiCywMi38,  the man then uses a narrow and wide brush across his cheeks and then back to the regular brush for the same areas of his face.,"[127.76, 188.64]"
